review_id,page,score,review_vendor_raw,channel,review_text,created_at,created_date,author_display_name,author_grade,has_media,media_count,image_count,image_urls,product_code,product_name,product_url,product_meta_score,product_meta_reviews_count,likes_count,comments_count,ai_summary,product_options,customer_properties
98442,3,5,,자사몰(고도몰),"아이들 칼슘을 따로 챙기지 못했는데, 좋은 제품있어서 구매해봅니당♡♡",2026-06-14T23:12:25+09:00,2026-06-14,양****,10,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/84/42/image1/3933744291926313.webp,1000000397,"그로우뉴 ~키즈 유기농 칼슘&마그네슘 비타민D,k2 망간",https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000397,4.9,63,0,0,{'1': ['만족도']},"[{'name': '구매옵션', 'value': '[옵션02] 그로우뉴 ~키즈 3+1[총4개월분]'}]","[{'name': '아이 성별', 'value': '남자'}, {'name': '몇 개월인가요?', 'value': '25개월 이상'}]"
98487,3,5,smart_store,스마트스토어,아기가 잘 먹어서 추가 구입했어요,2026-06-14T22:50:22+09:00,2026-06-14,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/84/87/image1/d3b532a5440b7ab4.webp,1000000375,데이프로바 + 투데이디3 세트,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000375,4.9,139,0,0,{'1': ['만족도']},[],[]
98488,3,5,smart_store,스마트스토어,비린내 난다는 분들 있어서 온도 실험해봤어요. 상온에서 하루 있으면 비린내 납니다. 산패되는 거 같아요. 저는 10도 정도 유지해주는 쌀 냉장고에 보관하니까 일주일째 먹이는데도 비린내 안 나네요.  꾸준히 먹여야겠습니다. 바나나에 7방울 떨어뜨려서 줘요. 24개월 아기 줍니다.,2026-06-14T22:37:59+09:00,2026-06-14,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/84/88/image1/bab61f271d318f4d.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,"{'0': ['만족도', '냄새']}",[],[]
98443,3,5,,자사몰(고도몰),꾸준히 먹이고 있는 영양제에요,2026-06-14T22:16:02+09:00,2026-06-14,tngh******,5,False,0,0,,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,{'1': ['만족도']},[],[]
98489,3,5,smart_store,스마트스토어,잘 먹이고 있어요 감사합니다,2026-06-14T22:00:14+09:00,2026-06-14,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/84/89/image1/d6f5ab7202d41643.webp,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'1': ['만족도']},[],[]
98490,3,4,smart_store,스마트스토어,아기 오메가3 제품을 찾던중 이제품이 인기가 많고 평이 좋아서 구매했습니다.,2026-06-14T21:54:49+09:00,2026-06-14,네이버 스마트스토어 구****,5,False,0,0,,1000000281,지니어스뉴 드롭스&톡캡스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000281,4.9,14386,0,0,{'0': ['만족도']},[],[]
98491,3,5,smart_store,스마트스토어,입덧이 심해 구매해봣어요~ 생강향이 심하지 않아 좋네요,2026-06-14T21:08:39+09:00,2026-06-14,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/84/91/image1/2ff6906c93c80e58.webp,1000000396,수드티 루이보스 허브 블렌드 티 강황 맘먼트 임산부 차,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000396,4.7,33,0,0,"{'1': ['만족도', '냄새']}",[],[]
98492,3,5,smart_store,스마트스토어,"면연력에 좋다고 주변에소 하도 많이들어서 주문했어요! 아기가 잘 안먹으면 한번사고 말랬는데 너무 잘먹길래 대량으로 주문했네요!!
다먹고 아쉬워하는 아기사진입니댜아 ♥",2026-06-14T21:05:34+09:00,2026-06-14,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/84/92/image1/2cbc09b7caa265a0.webp,1000000342,이트뮨 아이 배도라지즙&엘더베리사과주스,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000342,4.9,609,0,0,"{'2': ['만족도'], '1': ['맛']}",[],[]
98493,3,5,smart_store,스마트스토어,좋아요~~~~~~~~,2026-06-14T20:54:57+09:00,2026-06-14,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/84/93/image1/c4625c829ac64838.webp,1000000325,투데이디3 for baby,https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000325,4.9,3634,0,0,{'1': ['만족도']},[],[]
98404,3,5,smart_store,스마트스토어,분유랑 같이 잘 녹아서 편해요~~애용합니다,2026-06-14T20:30:58+09:00,2026-06-14,네이버 스마트스토어 구****,5,True,1,1,https://assets6.cre.ma/p/phytonutri-kr/reviews/00/00/09/84/04/image1/6c2ef4b93d8af008.webp,1000000297,"그로우뉴 아이 유기농칼슘&마그네슘 비타민D,k2,망간",https://www.phytonutri.kr/goods/goods_view.php?goodsNo=1000000297,4.9,4844,0,0,"{'1': ['만족도', '편의성']}",[],[]
